Date,10TC_SCURMON,10TC_S+1MON,10TC_S+2MON,10TC_S+3MON,10TC_S+4MON,10TC_S+5MON,10TC_SCURQ,10TC_S+1Q,10TC_S+2Q,10TC_S+3Q,10TC_S+4Q,10TC_S+1CAL,10TC_S+2CAL,10TC_S+3CAL,10TC_S+4CAL,10TC_S+5CAL,10TC_S+6CAL,10TC_S+7CAL
2025-07-23,13508.0,13629.0,13592.0,12979.0,12438.0,11213.0,13576.0,12210.0,9496.0,11521.0,11471.0,10940.0,10767.0,10833.0,10938.0,11258.0,11338.0,11313.0
2025-07-24,13446.0,13329.0,13288.0,12842.0,12333.0,11125.0,13354.0,12100.0,9458.0,11467.0,11425.0,10892.0,10683.0,10871.0,10904.0,11258.0,11338.0,11313.0
2025-07-25,13445.0,13580.0,13330.0,12910.0,12320.0,11160.0,13452.0,12130.0,9510.0,11460.0,11440.0,10905.0,10700.0,10895.0,10915.0,11250.0,11335.0,11305.0
2025-07-28,13458.0,13667.0,13542.0,13075.0,12375.0,11192.0,13556.0,12214.0,9517.0,11467.0,11442.0,10908.0,10700.0,10900.0,10913.0,11250.0,11338.0,11304.0
2025-07-29,13452.0,13354.0,13400.0,13050.0,12283.0,11117.0,13402.0,12150.0,9450.0,11425.0,11404.0,10862.0,10679.0,10892.0,10904.0,11250.0,11338.0,11300.0
2025-07-30,13454.0,13438.0,13588.0,13204.0,12396.0,11138.0,13493.0,12246.0,9500.0,11513.0,11454.0,10919.0,10721.0,10879.0,10904.0,11250.0,11338.0,11300.0
2025-07-31,13942.0,14204.0,13892.0,12854.0,11533.0,9450.0,13866.0,12760.0,9646.0,11633.0,11567.0,11034.0,10813.0,10954.0,10971.0,11267.0,11354.0,11333.0
2025-08-01,14275.0,14625.0,14167.0,12988.0,11588.0,9554.0,14117.0,12914.0,9700.0,11700.0,11625.0,11088.0,10846.0,10979.0,10988.0,11279.0,11358.0,11336.0
2025-08-04,14250.0,14567.0,14133.0,12808.0,11533.0,9646.0,14089.0,12825.0,9733.0,11713.0,11642.0,11102.0,10867.0,10996.0,11017.0,11283.0,11363.0,11342.0
2025-08-05,14967.0,15292.0,14775.0,13358.0,12033.0,9858.0,14570.0,13389.0,9942.0,12029.0,11871.0,11344.0,11008.0,11042.0,11058.0,11300.0,11396.0,11363.0
2025-08-06,14892.0,15092.0,14650.0,13267.0,12008.0,9858.0,14478.0,13308.0,9925.0,11996.0,11825.0,11309.0,11008.0,11038.0,11067.0,11292.0,11396.0,11363.0
2025-08-07,14867.0,14954.0,14563.0,13250.0,12008.0,9883.0,14424.0,13274.0,9942.0,12021.0,11900.0,11348.0,11042.0,11063.0,11092.0,11300.0,11388.0,11358.0
2025-08-08,14850.0,14888.0,14642.0,13392.0,12088.0,9908.0,14396.0,13374.0,9867.0,12021.0,11917.0,11329.0,11029.0,11058.0,11100.0,11300.0,11388.0,11358.0
2025-08-11,14692.0,14775.0,14671.0,13429.0,12083.0,9933.0,14306.0,13394.0,9867.0,11975.0,11929.0,11323.0,11013.0,11058.0,11100.0,11300.0,11396.0,11363.0
2025-08-12,14796.0,14933.0,14883.0,13738.0,12354.0,9958.0,14393.0,13658.0,9967.0,12000.0,12033.0,11416.0,11075.0,11083.0,11125.0,11300.0,11396.0,11363.0
2025-08-13,14846.0,15300.0,15183.0,14058.0,12658.0,10100.0,14532.0,13967.0,10083.0,12108.0,12067.0,11500.0,11100.0,11100.0,11133.0,11300.0,11396.0,11363.0
2025-08-14,14858.0,15317.0,15317.0,14225.0,12775.0,10154.0,14542.0,14106.0,10075.0,12192.0,12221.0,11596.0,11146.0,11117.0,11158.0,11317.0,11400.0,11371.0
2025-08-15,14817.0,15308.0,15379.0,14300.0,12958.0,10229.0,14525.0,14213.0,10075.0,12175.0,12242.0,11602.0,11146.0,11113.0,11158.0,11317.0,11400.0,11371.0
2025-08-18,14917.0,15642.0,15717.0,14508.0,13183.0,10304.0,14670.0,14470.0,10192.0,12283.0,12283.0,11694.0,11175.0,11158.0,11154.0,11317.0,11400.0,11371.0
2025-08-19,15008.0,15600.0,15650.0,14438.0,13150.0,10304.0,14686.0,14413.0,10196.0,12271.0,12225.0,11674.0,11221.0,11167.0,11154.0,11313.0,11400.0,11371.0
2025-08-20,15138.0,16542.0,16392.0,15017.0,13700.0,10546.0,15044.0,15036.0,10483.0,12525.0,12442.0,11929.0,11458.0,11350.0,11267.0,11342.0,11442.0,11396.0
2025-08-21,15179.0,16583.0,16283.0,14825.0,13558.0,10629.0,15071.0,14889.0,10515.0,12550.0,12408.0,11946.0,11475.0,11358.0,11242.0,11342.0,11442.0,11396.0
2025-08-22,15196.0,16846.0,16442.0,14950.0,13658.0,10696.0,15164.0,15017.0,10688.0,12646.0,12429.0,12024.0,11525.0,11367.0,11242.0,11342.0,11442.0,11396.0
2025-08-26,15190.0,17008.0,16579.0,15067.0,13808.0,10813.0,15216.0,15151.0,10808.0,12733.0,12508.0,12106.0,11442.0,11263.0,11200.0,11325.0,11433.0,11388.0
2025-08-27,15176.0,16517.0,16017.0,14675.0,13454.0,10700.0,15048.0,14715.0,10629.0,12538.0,12338.0,11915.0,11379.0,11263.0,11229.0,11317.0,11429.0,11379.0
2025-08-28,15180.0,16583.0,15900.0,14483.0,13275.0,10642.0,15071.0,14553.0,10608.0,12513.0,12388.0,11921.0,11383.0,11267.0,11238.0,11317.0,11429.0,11379.0
2025-08-29,16333.0,15492.0,14150.0,12975.0,10550.0,9858.0,14980.0,14206.0,10528.0,12408.0,12308.0,11830.0,11321.0,11242.0,11229.0,11317.0,11429.0,11379.0
2025-09-01,16138.0,15383.0,14096.0,12879.0,10583.0,9783.0,14915.0,14120.0,10447.0,12338.0,12288.0,11781.0,11283.0,11213.0,11221.0,11308.0,11413.0,11379.0
2025-09-02,16100.0,15283.0,14208.0,13000.0,10733.0,9842.0,14902.0,14164.0,10578.0,12367.0,12325.0,11837.0,11325.0,11238.0,11221.0,11308.0,11413.0,11379.0
2025-09-03,16717.0,16050.0,14892.0,13592.0,10967.0,10058.0,15108.0,14844.0,10806.0,12567.0,12492.0,12008.0,11388.0,11254.0,11225.0,11317.0,11413.0,11379.0
2025-09-04,16558.0,16058.0,14792.0,13533.0,10967.0,10042.0,15055.0,14795.0,10783.0,12625.0,12525.0,12027.0,11400.0,11258.0,11204.0,11313.0,11413.0,11379.0
2025-09-05,16633.0,16258.0,14879.0,13563.0,11117.0,10167.0,15080.0,14900.0,10911.0,12688.0,12583.0,12091.0,11433.0,11267.0,11213.0,11321.0,11429.0,11388.0
2025-09-08,16883.0,16713.0,15308.0,13775.0,11421.0,10363.0,15163.0,15265.0,11179.0,12829.0,12696.0,12244.0,11479.0,11271.0,11254.0,11321.0,11429.0,11388.0
2025-09-09,17000.0,16904.0,15468.0,13939.0,11461.0,10439.0,15202.0,15437.0,11263.0,12964.0,12786.0,12345.0,11482.0,11300.0,11257.0,11321.0,11429.0,11389.0
2025-09-10,16650.0,16414.0,15061.0,13646.0,11293.0,10307.0,15086.0,15040.0,11126.0,12829.0,12714.0,12234.0,11407.0,11275.0,11243.0,11314.0,11429.0,11389.0
2025-09-11,16586.0,16321.0,14975.0,13561.0,11250.0,10236.0,15064.0,14952.0,11071.0,12818.0,12696.0,12208.0,11396.0,11271.0,11229.0,11314.0,11429.0,11389.0
2025-09-12,16607.0,16411.0,15032.0,13600.0,11350.0,10268.0,15071.0,15014.0,11155.0,12868.0,12743.0,12265.0,11389.0,11268.0,11250.0,11314.0,11429.0,11389.0
2025-09-15,16364.0,15936.0,14646.0,13382.0,11182.0,10118.0,14990.0,14655.0,11023.0,12821.0,12714.0,12199.0,11357.0,11300.0,11268.0,11357.0,11457.0,11404.0
2025-09-16,16232.0,15525.0,14271.0,13004.0,10971.0,9886.0,14946.0,14267.0,10789.0,12614.0,12479.0,11968.0,11289.0,11218.0,11218.0,11346.0,11425.0,11382.0
2025-09-17,16336.0,15664.0,14479.0,13186.0,11118.0,9993.0,14981.0,14443.0,10914.0,12671.0,12500.0,12027.0,11282.0,11200.0,11218.0,11350.0,11425.0,11382.0
2025-09-18,16518.0,15843.0,14693.0,13389.0,11154.0,9993.0,15042.0,14642.0,10949.0,12739.0,12546.0,12074.0,11304.0,11214.0,11218.0,11350.0,11425.0,11382.0
2025-09-19,16511.0,15539.0,14450.0,13250.0,11132.0,9936.0,15039.0,14413.0,10911.0,12696.0,12543.0,12047.0,11293.0,11204.0,11211.0,11350.0,11425.0,11382.0
2025-09-22,16561.0,15296.0,14239.0,13089.0,11025.0,9832.0,15056.0,14208.0,10806.0,12596.0,12482.0,11970.0,11250.0,11189.0,11204.0,11346.0,11421.0,11375.0
2025-09-23,16604.0,15771.0,14629.0,13464.0,11304.0,10029.0,15070.0,14621.0,11041.0,12800.0,12714.0,12198.0,11375.0,11243.0,11225.0,11357.0,11429.0,11379.0
2025-09-24,16625.0,16186.0,14814.0,13621.0,11432.0,10104.0,15077.0,14874.0,11139.0,12929.0,12807.0,12302.0,11411.0,11275.0,11243.0,11361.0,11436.0,11379.0
2025-09-25,16621.0,15739.0,14468.0,13325.0,11346.0,10007.0,15076.0,14511.0,11056.0,12821.0,12729.0,12232.0,11354.0,11246.0,11218.0,11346.0,11436.0,11379.0
2025-09-26,16630.0,15736.0,14393.0,13221.0,11343.0,10014.0,15079.0,14450.0,11067.0,12818.0,12725.0,12229.0,11346.0,11254.0,11221.0,11336.0,11436.0,11379.0
2025-09-29,16610.0,15589.0,14311.0,13229.0,11254.0,9907.0,15072.0,14376.0,10970.0,12750.0,12686.0,12180.0,11332.0,11254.0,11214.0,11332.0,11432.0,11375.0
2025-09-30,15482.0,14071.0,13189.0,11261.0,9889.0,11754.0,14247.0,10968.0,12693.0,12632.0,12329.0,12155.0,11321.0,11221.0,11211.0,11336.0,11436.0,11379.0
2025-10-01,15311.0,13882.0,13057.0,11054.0,9843.0,11800.0,14083.0,10899.0,12725.0,12689.0,12393.0,12176.0,11318.0,11218.0,11207.0,11332.0,11432.0,11375.0
2025-10-02,15432.0,13846.0,13146.0,11043.0,9821.0,11800.0,14141.0,10888.0,12761.0,12729.0,12432.0,12202.0,11321.0,11207.0,11214.0,11329.0,11429.0,11375.0
2025-10-03,15386.0,13614.0,13064.0,11071.0,9861.0,11729.0,14021.0,10887.0,12754.0,12721.0,12439.0,12200.0,11346.0,11225.0,11232.0,11329.0,11429.0,11375.0
2025-10-06,15721.0,13900.0,13332.0,11250.0,10004.0,11800.0,14318.0,11018.0,12839.0,12793.0,12489.0,12285.0,11371.0,11236.0,11243.0,11336.0,11450.0,11389.0
2025-10-07,15521.0,13854.0,13243.0,11243.0,9989.0,11793.0,14206.0,11008.0,12857.0,12829.0,12504.0,12300.0,11364.0,11225.0,11232.0,11336.0,11450.0,11389.0
2025-10-08,15407.0,13814.0,13204.0,11121.0,9771.0,11629.0,14142.0,10840.0,12739.0,12750.0,12414.0,12186.0,11332.0,11214.0,11239.0,11332.0,11454.0,11393.0
2025-10-09,15596.0,14036.0,13393.0,11179.0,9814.0,11679.0,14342.0,10891.0,12771.0,12757.0,12407.0,12207.0,11361.0,11239.0,11243.0,11339.0,11450.0,11396.0
2025-10-10,15814.0,14771.0,14061.0,11575.0,10182.0,12036.0,14882.0,11264.0,13025.0,12982.0,12571.0,12461.0,11471.0,11354.0,11329.0,11393.0,11496.0,11421.0
2025-10-13,15986.0,15621.0,14746.0,11732.0,10232.0,12068.0,15451.0,11344.0,13104.0,13004.0,12589.0,12510.0,11489.0,11371.0,11346.0,11414.0,11521.0,11436.0
2025-10-14,15950.0,15129.0,14321.0,11589.0,10004.0,11832.0,15133.0,11142.0,12814.0,12761.0,12314.0,12258.0,11361.0,11375.0,11350.0,11414.0,11521.0,11429.0
2025-10-15,16064.0,15043.0,14279.0,11564.0,9979.0,11800.0,15129.0,11114.0,12832.0,12775.0,12336.0,12264.0,11371.0,11361.0,11339.0,11400.0,11514.0,11429.0
2025-10-16,15929.0,14775.0,14121.0,11471.0,9871.0,11700.0,14942.0,11014.0,12871.0,12804.0,12339.0,12257.0,11386.0,11379.0,11364.0,11414.0,11514.0,11403.0
2025-10-17,15868.0,14618.0,14096.0,11421.0,9900.0,11704.0,14861.0,11008.0,12893.0,12836.0,12354.0,12273.0,11421.0,11393.0,11371.0,11414.0,11514.0,11425.0
2025-10-20,15843.0,14454.0,14086.0,11407.0,9954.0,11764.0,14794.0,11042.0,12936.0,12871.0,12382.0,12308.0,11418.0,11429.0,11425.0,11429.0,11543.0,11446.0
2025-10-21,15846.0,14593.0,14246.0,11611.0,10068.0,11882.0,14895.0,11187.0,13146.0,13054.0,12507.0,12473.0,11475.0,11439.0,11414.0,11443.0,11564.0,11457.0
2025-10-22,15804.0,14500.0,14164.0,11564.0,10018.0,11861.0,14823.0,11148.0,13082.0,13007.0,12468.0,12426.0,11446.0,11443.0,11396.0,11446.0,11564.0,11457.0
2025-10-23,15671.0,13775.0,13464.0,11136.0,9793.0,11629.0,14303.0,10852.0,12900.0,12900.0,12364.0,12254.0,11339.0,11407.0,11368.0,11446.0,11564.0,11457.0
2025-10-24,15650.0,13843.0,13504.0,11229.0,9743.0,11629.0,14332.0,10867.0,12914.0,12914.0,12379.0,12269.0,11357.0,11400.0,11368.0,11446.0,11564.0,11457.0
2025-10-27,15703.0,14207.0,13857.0,11461.0,9821.0,11750.0,14589.0,11011.0,13032.0,13004.0,12443.0,12372.0,11382.0,11443.0,11382.0,11446.0,11564.0,11457.0
2025-10-28,15682.0,14150.0,13821.0,11568.0,9957.0,11896.0,14551.0,11140.0,13021.0,12986.0,12429.0,12394.0,11371.0,11443.0,11393.0,11454.0,11571.0,11464.0
2025-10-29,15696.0,14339.0,14121.0,12057.0,10407.0,12232.0,14719.0,11565.0,13189.0,13111.0,12429.0,12574.0,11418.0,11486.0,11414.0,11464.0,11579.0,11471.0
2025-10-30,15675.0,14317.0,14238.0,12313.0,10675.0,12508.0,14743.0,11832.0,13358.0,13333.0,12658.0,12796.0,11567.0,11521.0,11471.0,11517.0,11588.0,11479.0
2025-10-31,14332.0,14286.0,12343.0,10771.0,12625.0,13146.0,14764.0,11913.0,13075.0,13225.0,12629.0,12710.0,11532.0,11539.0,11454.0,11520.0,11588.0,11479.0
2025-11-03,14193.0,14129.0,12514.0,10886.0,12726.0,13225.0,14665.0,12042.0,13075.0,13200.0,12639.0,12739.0,11538.0,11543.0,11475.0,11521.0,11588.0,11479.0
2025-11-04,14354.0,14361.0,12761.0,11154.0,12961.0,13296.0,14796.0,12292.0,13157.0,13275.0,12761.0,12871.0,11586.0,11561.0,11489.0,11521.0,11589.0,11482.0
2025-11-05,14711.0,14796.0,12832.0,11296.0,13082.0,13361.0,15060.0,12404.0,13289.0,13332.0,12793.0,12954.0,11639.0,11582.0,11507.0,11521.0,11589.0,11482.0
2025-11-06,14832.0,15032.0,12979.0,11364.0,13164.0,13354.0,15179.0,12502.0,13350.0,13379.0,12800.0,13008.0,11675.0,11618.0,11529.0,11521.0,11589.0,11482.0
2025-11-07,14854.0,14971.0,12907.0,11321.0,13014.0,13339.0,15166.0,12414.0,13300.0,13361.0,12782.0,12964.0,11668.0,11625.0,11536.0,11524.0,11589.0,11482.0
2025-11-10,14982.0,15164.0,12982.0,11350.0,13036.0,13332.0,15273.0,12456.0,13282.0,13371.0,12782.0,12973.0,11721.0,11636.0,11546.0,11524.0,11589.0,11482.0
2025-11-11,15407.0,15829.0,13536.0,11789.0,13468.0,13514.0,15636.0,12931.0,13461.0,13446.0,12907.0,13186.0,11946.0,11721.0,11629.0,11571.0,11618.0,11507.0
2025-11-12,15511.0,15825.0,13646.0,11832.0,13518.0,13550.0,15670.0,12999.0,13600.0,13439.0,12900.0,13235.0,11986.0,11796.0,11679.0,11571.0,11611.0,11500.0
2025-11-13,15761.0,16039.0,13946.0,12071.0,13779.0,13575.0,15824.0,13265.0,13657.0,13446.0,12875.0,13311.0,12032.0,11868.0,11721.0,11581.0,11610.0,11500.0
2025-11-14,15564.0,15671.0,13775.0,11929.0,13639.0,13496.0,15636.0,13114.0,13514.0,13304.0,12782.0,13179.0,11979.0,11843.0,11718.0,11571.0,11607.0,11500.0
2025-11-17,15536.0,15664.0,13850.0,12121.0,13736.0,13564.0,15624.0,13236.0,13657.0,13382.0,12850.0,13281.0,12046.0,11896.0,11736.0,11579.0,11607.0,11500.0
2025-11-18,15575.0,15682.0,13789.0,12139.0,13747.0,13534.0,15643.0,13225.0,13718.0,13396.0,12870.0,13302.0,12046.0,11904.0,11760.0,11581.0,11607.0,11500.0
2025-11-19,15532.0,15593.0,13686.0,11971.0,13643.0,13511.0,15599.0,13100.0,13646.0,13318.0,12797.0,13216.0,12007.0,11901.0,11738.0,11581.0,11607.0,11500.0
2025-11-20,15593.0,16004.0,14043.0,12282.0,13886.0,13596.0,15757.0,13404.0,13843.0,13429.0,12886.0,13390.0,12079.0,11959.0,11794.0,11579.0,11611.0,11502.0
2025-11-21,15589.0,15843.0,13921.0,12214.0,13807.0,13600.0,15702.0,13314.0,13779.0,13368.0,12851.0,13328.0,12082.0,11957.0,11795.0,11575.0,11607.0,11500.0
2025-11-24,15589.0,16393.0,14314.0,12589.0,14143.0,13789.0,15885.0,13682.0,13979.0,13493.0,12979.0,13533.0,12300.0,12089.0,11907.0,11611.0,11625.0,11514.0
2025-11-25,15539.0,16150.0,14107.0,12371.0,13943.0,13721.0,15787.0,13474.0,13914.0,13425.0,12933.0,13437.0,12279.0,12041.0,11896.0,11612.0,11625.0,11516.0
2025-11-26,15504.0,15843.0,13904.0,12289.0,13800.0,13661.0,15673.0,13331.0,13811.0,13350.0,12861.0,13338.0,12211.0,11993.0,11892.0,11611.0,11624.0,11516.0
2025-11-27,15518.0,15771.0,13554.0,11982.0,13611.0,13564.0,15654.0,13049.0,13696.0,13229.0,12750.0,13181.0,12143.0,11968.0,11879.0,11611.0,11624.0,11516.0
2025-11-28,15539.0,13382.0,12014.0,13475.0,13575.0,13714.0,15567.0,12957.0,13661.0,13118.0,12721.0,13114.0,12143.0,11943.0,11889.0,11611.0,11624.0,11516.0
2025-12-01,15811.0,13479.0,12368.0,13664.0,13754.0,13914.0,15657.0,13170.0,13814.0,13229.0,12761.0,13244.0,12300.0,12004.0,11896.0,11629.0,11636.0,11521.0
2025-12-02,15596.0,13221.0,12207.0,13461.0,13632.0,13804.0,15586.0,12963.0,13690.0,13125.0,12639.0,13104.0,12150.0,11993.0,11896.0,11636.0,11638.0,11522.0
2025-12-03,15850.0,13436.0,12375.0,13632.0,13718.0,13843.0,15670.0,13148.0,13736.0,13139.0,12639.0,13166.0,12150.0,12011.0,11907.0,11636.0,11638.0,11522.0
2025-12-04,15600.0,13182.0,12189.0,13504.0,13671.0,13804.0,15587.0,12958.0,13692.0,13089.0,12625.0,13091.0,12089.0,11996.0,11893.0,11632.0,11636.0,11521.0
2025-12-05,15546.0,12914.0,12014.0,13446.0,13625.0,13746.0,15569.0,12792.0,13642.0,13068.0,12618.0,13030.0,12061.0,11986.0,11882.0,11632.0,11636.0,11521.0
2025-12-08,15536.0,12789.0,12196.0,13482.0,13700.0,13818.0,15566.0,12823.0,13699.0,13068.0,12611.0,13050.0,12104.0,12014.0,11904.0,11629.0,11639.0,11521.0
2025-12-09,15325.0,12089.0,11689.0,13093.0,13400.0,13475.0,15495.0,12291.0,13396.0,12811.0,12454.0,12738.0,11914.0,11911.0,11882.0,11644.0,11636.0,11521.0
2025-12-10,15321.0,11939.0,11629.0,13093.0,13465.0,13532.0,15494.0,12220.0,13462.0,12907.0,12568.0,12789.0,11989.0,11954.0,11907.0,11650.0,11632.0,11521.0
2025-12-11,15279.0,11521.0,11196.0,12725.0,13289.0,13411.0,15480.0,11814.0,13324.0,12746.0,12446.0,12583.0,11907.0,11914.0,11879.0,11664.0,11646.0,11525.0
2025-12-12,15200.0,11193.0,10850.0,12393.0,13282.0,13461.0,15454.0,11479.0,13361.0,12868.0,12496.0,12551.0,11864.0,11911.0,11864.0,11657.0,11646.0,11525.0
